,title,mag_name,mag_classn,mag_city,mag_city_code,author_first,author_unit_first,unit_city,unit_city_code,coauthor,ym,class_num
159,多产品出口企业、生产率与产品范围研究,管理世界,经济与管理,北京市,1100,易靖韬,中国人民大学,北京市,1100.0, 蒙双,2017-05-01,F;F
160,国有企业高管跨体制联结与混合所有制改革——基于“国有企业向私营企业转让股权”的经验证据,管理世界,经济与管理,北京市,1100,陈仕华,东北财经大学,大连市,2102.0, 卢昌崇,2017-05-01,F
161,信息系统整合、预算程序公平与企业业绩——一项基于国有企业的调查研究,管理世界,经济与管理,北京市,1100,孙健,中央财经大学,北京市,1100.0, 王百强; 袁蓉丽,2017-05-01,F;F
162,以扩大开放提高我国服务业发展质量和国际竞争力,管理世界,经济与管理,北京市,1100,来有为,国务院,北京市,1100.0, 陈红娜,2017-05-01,F
163,全球价值链视角下我国服务外包的定位与路径选择——基于北京市服务外包升级发展的分析,管理世界,经济与管理,北京市,1100,刘春生,中央财经大学,北京市,1100.0, 王泽宁,2017-05-01,F
164,产权改革与农信社效率变化及其收敛性:2008～2014年——来自陕西省107个县(区)的经验证据,管理世界,经济与管理,北京市,1100,张珩,西北农林科技大学,咸阳市,6104.0, 罗剑朝; 牛荣,2017-05-01,F
165,银行理财、信息披露与消费者知情权,管理世界,经济与管理,北京市,1100,孙红梅,重庆大学,重庆市,5000.0, 宋宗宇,2017-05-01,F
166,基于组合分析的多边匹配决策分析方法,管理世界,经济与管理,北京市,1100,赵晓冬,燕山大学,秦皇岛市,1303.0, 吕爱国; 臧誉琪,2017-05-01,C
167,行政审批改革、交易费用与中国经济增长,管理世界,经济与管理,北京市,1100,夏杰长,中国社会科学院,北京市,1100.0, 刘诚,2017-04-01,D;F
168,基于电子“信息—协商—决策”结构的公共参与治理创新,管理世界,经济与管理,北京市,1100,张航,南京大学,南京市,3201.0,,2017-04-01,D
169,物质资本的积累对我国城乡收入差距的影响——基于资本—技能互补视角,管理世界,经济与管理,北京市,1100,马红旗,中国农业大学,北京市,1100.0, 黄桂田; 王韧,2017-04-01,F
170,农民工与中国高储蓄率之谜——基于搜寻匹配模型的分析,管理世界,经济与管理,北京市,1100,冯明,中国社会科学院,北京市,1100.0,,2017-04-01,F;F
171,要素禀赋与中国制造业产业升级——基于WIOD和中国工业企业数据库的分析,管理世界,经济与管理,北京市,1100,苏杭,东北财经大学,大连市,2102.0, 郑磊; 牟逸飞,2017-04-01,F
172,创业企业如何实现商业模式内容创新?——基于“网络—学习”双重机制的跨案例研究,管理世界,经济与管理,北京市,1100,云乐鑫,青岛理工大学,青岛市,3702.0, 杨俊; 张玉利,2017-04-01,F
173,"中国企业跨国并购的组织合法性聚焦:内部,外部,还是内部+外部?",管理世界,经济与管理,北京市,1100,程聪,浙江工业大学,杭州市,3301.0, 谢洪明; 池仁勇,2017-04-01,F;F
174,我国企业创新融资约束结构性特征的表现、成因及治理研究,管理世界,经济与管理,北京市,1100,周煜皓,山东工商学院,烟台市,3706.0,,2017-04-01,F;F;F
175,“一带一路”沿线国家货物贸易的竞争互补关系及动态变化——基于网络分析方法,管理世界,经济与管理,北京市,1100,李敬,重庆工商大学,重庆市,5000.0, 陈旎; 万广华; 陈澍,2017-04-01,F
176,非正式制度、家乡认同与企业环境治理,管理世界,经济与管理,北京市,1100,胡珺,暨南大学,广州市,4401.0, 宋献中; 王红建,2017-03-01,X
177,中国自然保护区给予周边社区了什么?——基于1998～2014年陕西、四川和甘肃三省农户调查数据,管理世界,经济与管理,北京市,1100,王昌海,中国社会科学院,北京市,1100.0,,2017-03-01,D
178,农村基层组织人员职务行为的二重性,管理世界,经济与管理,北京市,1100,张建军,华中科技大学,武汉市,4201.0,,2017-03-01,D
179,中国特色社会主义政治经济学必须坚持马克思劳动价值论——纪念《资本论》出版150周年,管理世界,经济与管理,北京市,1100,刘伟,中国人民大学,北京市,1100.0,,2017-03-01,F;F
180,农地产权结构、生产要素效率与农业绩效,管理世界,经济与管理,北京市,1100,李宁,南京财经大学,南京市,3201.0, 何文剑; 仇童伟; 陈利根,2017-03-01,F
181,控制链长度与公司高管薪酬契约,管理世界,经济与管理,北京市,1100,刘慧龙,对外经济贸易大学,北京市,1100.0,,2017-03-01,F;F;F
182,海外市场非典型交叉上市对公司绩效影响的经验分析,管理世界,经济与管理,北京市,1100,易荣华,中国计量大学,杭州市,3301.0, 程海燕; 钟昌标,2017-03-01,F;F
183,中国传统文化视角下的企业社会责任行为研究,管理世界,经济与管理,北京市,1100,刘计含,西南交通大学,成都市,5101.0, 王建琼,2017-03-01,F
184,政府会计透明度及提升路径研究,管理世界,经济与管理,北京市,1100,高锦萍,北京邮电大学,北京市,1100.0, 潘煜,2017-03-01,F
185,我国民族文化产业发展与政府管理探讨,管理世界,经济与管理,北京市,1100,麻书豪,中南民族大学,武汉市,4201.0,,2017-02-01,G
186,中国情境下的政策执行问题研究,管理世界,经济与管理,北京市,1100,吴少微,南京大学,南京市,3201.0, 杨忠,2017-02-01,D
187,论“双一流”建设中学术职业发展的困境及其治理,管理世界,经济与管理,北京市,1100,蒋馨岚,贵州财经大学,贵阳市,5201.0,,2017-02-01,G
188,中国经济新一轮动力转换与路径选择,管理世界,经济与管理,北京市,1100,王一鸣,国务院,北京市,1100.0,,2017-02-01,F
189,扶贫工作范式转换的系统仿真与政策模拟——基于江西省典型贫困地区贫困人口调查的研究,管理世界,经济与管理,北京市,1100,王静,河南大学,开封市,4102.0, 庄鹏睿; 罗良清,2017-02-01,F
190,后发企业如何从追赶到前沿?——双元性学习的视角,管理世界,经济与管理,北京市,1100,彭新敏,宁波大学,宁波市,3302.0, 郑素丽; 吴晓波; 吴东,2017-02-01,F;F
191,CEO如何促进高管团队的行为整合——基于结构化理论的解释,管理世界,经济与管理,北京市,1100,成瑾,厦门大学,厦门市,3502.0, 白海青; 刘丹,2017-02-01,F
192,卖空的事前威慑、公司治理与企业融资行为——基于融资融券制度的准自然实验检验,管理世界,经济与管理,北京市,1100,顾乃康,中山大学,广州市,4401.0, 周艳利,2017-02-01,F;F;F
193,数量管制、流动性错配和企业高额现金持有——来自上市公司的证据,管理世界,经济与管理,北京市,1100,于泽,中国人民大学,北京市,1100.0, 钱智俊; 方庆; 罗瑜,2017-02-01,F;F
194,技术差距促进国际贸易吗?——基于引力模型的实证研究,管理世界,经济与管理,北京市,1100,傅帅雄,北京大学,北京市,1100.0, 罗来军,2017-02-01,F
195,农村金融成长路径、农户金融参与和融资约束缓解,管理世界,经济与管理,北京市,1100,李明贤,湖南农业大学,长沙市,4301.0, 唐文婷,2017-04-01,F
196,组织与员工的行为关系决策博弈,管理世界,经济与管理,北京市,1100,李红霞,重庆工商大学,重庆市,5000.0, 陈均明,2017-04-01,C
197,环保费改税对我国生态环境及经济发展的影响,管理世界,经济与管理,北京市,1100,李霁友,东华大学,上海市,3100.0,,2017-03-01,F;X
198,政府治理与公众幸福,管理世界,经济与管理,北京市,1100,姜扬,吉林大学,长春市,2201.0, 范欣; 赵新宇,2017-03-01,C;D
199,劳动力保护与盈余管理——基于最低工资政策变动的实证分析,管理世界,经济与管理,北京市,1100,陆瑶,清华大学,北京市,1100.0, 施新政; 刘璐瑶,2017-03-01,F;F;F
200,产业政策、政府支持与公司投资效率研究,管理世界,经济与管理,北京市,1100,王克敏,复旦大学,上海市,3100.0, 刘静; 李晓溪,2017-03-01,F;F;F
201,文化相近、合作信任与外商合资关系的持久性,管理世界,经济与管理,北京市,1100,包群,南开大学,天津市,1200.0, 谢红军; 陈佳妮,2017-03-01,F
202,控股家族的“垂帘听政”与公司财务决策,管理世界,经济与管理,北京市,1100,姜付秀,中国人民大学,北京市,1100.0, 郑晓佳; 蔡文婧,2017-03-01,F;F;F
203,基于物元可拓法的子分公司高管绩效管控模型研究,管理世界,经济与管理,北京市,1100,余顺坤,华北电力大学,北京市,1100.0, 武晓龙; 刘琳,2017-03-01,F
204,人民币实际汇率变化对出口转换的影响研究,管理世界,经济与管理,北京市,1100,毛日昇,中国社会科学院,北京市,1100.0, 高凌云; 郑建明,2017-03-01,F;F
205,融资融券对我国A股市场标的证券波动性的影响分析,管理世界,经济与管理,北京市,1100,王雨,对外经济贸易大学,北京市,1100.0, 粟勤,2017-03-01,F
206,"中国管理研究道路选择:康庄大道,羊肠小道,还是求真之道?——基于2009～2014年中文管理学期刊的实证研究与反思",管理世界,经济与管理,北京市,1100,曹祖毅,华中农业大学,武汉市,4201.0, 谭力文; 贾慧英; 伊真真; 赵瑞,2017-03-01,C
207,基于“4E”理论对中医医院医保支付方式适用性的分析,管理世界,经济与管理,北京市,1100,王志伟,南京大学,南京市,3201.0,,2017-02-01,F;R
208,民主过程中的理性决策:地方人大常委会的立法审议,管理世界,经济与管理,北京市,1100,刘诚,中山大学,广州市,4401.0,,2017-02-01,D
209,中国社会流动性的测度和影响机制——基于高校毕业生就业数据的实证研究,管理世界,经济与管理,北京市,1100,邵挺,国务院,北京市,1100.0, 王瑞民; 王微,2017-02-01,F
210,中国房地产市场的需求和调控机制——一个处理政府与市场关系的分析框架,管理世界,经济与管理,北京市,1100,郭克莎,华侨大学,泉州市,3505.0,,2017-02-01,F
211,正确认识和发挥汇率在我国经济跨越发展中的作用,管理世界,经济与管理,北京市,1100,丁志杰,对外经济贸易大学,北京市,1100.0, 赵家悦; 施建军,2017-02-01,F;F
212,品牌关系对消费者行为意向影响研究——基于我国服装品牌的实证分析,管理世界,经济与管理,北京市,1100,姚杰,南京财经大学,南京市,3201.0, 黄金凤,2017-02-01,F;F;F
213,目标兼容性、投资视野与家族控制:以研发资金配置为例,管理世界,经济与管理,北京市,1100,吴炳德,福州大学,福州市,3501.0, 王志玮; 陈士慧; 朱建安; 陈凌,2017-02-01,F;F;F
214,中国企业“出口—生产率悖论”:理论裂变与检验重塑,管理世界,经济与管理,北京市,1100,汤二子,南京审计大学,南京市,3201.0,,2017-02-01,F
215,新常态下多种货币政策工具对特征企业的定向调节效应,管理世界,经济与管理,北京市,1100,欧阳志刚,中南财经政法大学,武汉市,4201.0, 薛龙,2017-02-01,F
216,大数据时代健康信息隐私管理的政府行为研究,管理世界,经济与管理,北京市,1100,吴友富,上海外国语大学,上海市,3100.0, 万岩; 范静; 范青蠡; 高丽,2017-01-01,R
217,预算软约束、融资溢价与杠杆率——供给侧结构性改革的微观机理与经济效应研究,经济研究,经济与管理,北京市,1100,中国人民银行营业管理部课题组,中国人民银行,北京市,1100.0, 周学东; 李宏瑾; 李康; 苏乃芳,2017-10-01,F;F;F
218,世界格局深度调整下地缘政治经济学研究的拓展——第三届地缘政治经济学论坛综述,经济研究,经济与管理,北京市,1100,项义军,哈尔滨商业大学,哈尔滨市,2301.0, 孙波; 李丹,2017-10-01,F
219,企业内部薪酬差距与创新,经济研究,经济与管理,北京市,1100,孔东民,华中科技大学,武汉市,4201.0, 徐茗丽; 孔高文,2017-10-01,F;F
220,免征额与个人所得税的收入再分配效应,经济研究,经济与管理,北京市,1100,田志伟,上海财经大学,上海市,3100.0, 胡怡建; 宫映华,2017-10-01,F
221,隐性存保、“顺周期”杠杆与银行风险承担,经济研究,经济与管理,北京市,1100,汪莉,华东师范大学,上海市,3100.0,,2017-10-01,F;F
222,为什么政府机构越来越膨胀?——部门利益分化的视角,经济研究,经济与管理,北京市,1100,高楠,中南财经政法大学,武汉市,4201.0, 梁平汉,2015-09-01,D
223,产品侵权下的法律制度与声誉成本权衡——一个微观模型补充,经济研究,经济与管理,北京市,1100,史晋川,浙江大学,杭州市,3301.0, 汪晓辉; 吴晓露,2015-09-01,D
224,如何通过教育缓解收入不平等?,经济研究,经济与管理,北京市,1100,杨娟,北京师范大学,北京市,1100.0, 赖德胜; 邱牧远,2015-09-01,G;F
225,中国法经济学的研究进展与特征——“第十三届中国法经济学论坛”综述,经济研究,经济与管理,北京市,1100,周小亮,福州大学,福州市,3501.0, 裴宏; 卢雨婷,2015-09-01,F
226,中国经济增长的真实性:基于全球夜间灯光数据的检验,经济研究,经济与管理,北京市,1100,徐康宁,东南大学,南京市,3201.0, 陈丰龙; 刘修岩,2015-09-01,F
227,对外贸易是否有利于提高能源环境效率——以中国工业行业为例,经济研究,经济与管理,北京市,1100,林伯强,厦门大学,厦门市,3502.0, 刘泓汛,2015-09-01,F;F
228,利率市场化改革、企业产权异质与货币政策广义信贷渠道的效应,经济研究,经济与管理,北京市,1100,战明华,浙江理工大学,杭州市,3301.0, 应诚炜,2015-09-01,F;F;F
229,中国税收政策的福利成本——基于两部门结构转型框架的定量分析,经济研究,经济与管理,北京市,1100,潘珊,北京大学,北京市,1100.0, 龚六堂,2015-09-01,F
230,养老保险、孝养伦理与家庭福利代际帕累托改进,经济研究,经济与管理,北京市,1100,张苏,中央财经大学,北京市,1100.0, 王婕,2015-10-01,F;B
231,人口结构是怎样影响经常账户不平衡的?——以第二次世界大战为工具变量的经验证据,经济研究,经济与管理,北京市,1100,李兵,中央财经大学,北京市,1100.0, 任远,2015-10-01,C;F
