,mag_name,cited,download,guanxi1,guanxi2
898,经济研究,7,994,False,False
899,经济研究,28,2691,False,False
900,经济研究,22,2501,True,True
901,经济研究,16,2338,False,False
902,经济研究,26,2151,True,True
903,经济研究,0,1415,False,False
904,经济研究,3,2784,False,False
905,经济研究,106,5796,False,False
906,经济研究,30,2565,False,False
907,经济研究,4,884,False,False
908,经济研究,10,1356,False,False
909,经济研究,8,1406,False,False
910,经济研究,25,2798,False,False
911,经济研究,6,1495,False,False
912,经济研究,9,1620,False,False
913,经济研究,3,1253,False,False
914,经济研究,13,1943,False,False
915,经济研究,8,1879,False,False
917,经济研究,44,6145,False,False
918,经济研究,11,1979,False,False
919,经济研究,86,8374,False,False
920,经济研究,86,4263,False,False
921,经济研究,37,2377,False,False
922,经济研究,50,2906,False,True
923,经济研究,90,5846,False,False
924,经济研究,278,27184,False,False
925,经济研究,40,2958,True,True
926,经济研究,49,3064,False,False
927,经济研究,22,2279,False,False
928,经济研究,14,2468,False,False
929,经济研究,29,3639,False,False
930,经济研究,3,2458,False,False
931,经济研究,24,1926,True,True
932,经济研究,1,838,False,False
933,经济研究,22,3080,False,False
934,经济研究,11,2440,False,False
935,经济研究,5,1958,False,False
936,经济研究,5,998,False,False
937,经济研究,46,4557,False,False
938,经济研究,59,2346,False,False
939,经济研究,185,8835,False,False
940,经济研究,105,4516,False,False
941,经济研究,19,1923,False,False
942,经济研究,7,1612,False,False
943,经济研究,7,1734,False,False
944,经济研究,199,12264,False,False
945,经济研究,22,2975,False,False
946,经济研究,52,3509,False,False
947,经济研究,41,4788,True,True
948,经济研究,108,6144,False,False
949,经济研究,42,2171,False,False
950,经济研究,15,1818,False,False
951,经济研究,105,10536,False,False
952,经济研究,2,612,True,True
953,经济研究,228,14662,False,False
954,经济研究,29,3051,False,False
955,经济研究,78,4555,False,False
956,经济研究,61,4975,True,True
958,经济研究,47,3419,False,False
959,经济研究,40,2789,False,False
960,经济研究,67,5409,False,False
961,经济研究,113,7969,False,False
962,经济研究,84,5059,False,False
963,经济研究,0,520,False,False
964,经济研究,53,3415,False,False
965,经济研究,227,26969,False,False
966,经济研究,26,2310,False,False
967,经济研究,115,4841,False,False
968,经济研究,76,4144,False,False
969,经济研究,23,1913,False,False
970,经济研究,19,2034,False,False
971,经济研究,24,2692,False,True
972,经济研究,33,4237,False,False
973,经济研究,11,1705,False,False
974,经济研究,112,9174,False,False
975,经济研究,123,7215,False,False
976,经济研究,163,13078,False,False
977,经济研究,144,8571,False,False
978,经济研究,22,2221,False,False
979,经济研究,265,15613,False,False
980,经济研究,251,15268,False,False
981,经济研究,38,4247,False,False
982,经济研究,135,8531,False,False
983,经济研究,104,6954,False,False
984,经济研究,213,25231,False,False
985,经济研究,4,1153,False,False
986,经济研究,139,6476,False,False
987,经济研究,50,3865,False,False
988,经济研究,22,2787,False,False
989,经济研究,40,2774,False,False
990,经济研究,1,823,False,False
991,经济研究,18,1778,False,False
992,经济研究,44,4283,False,False
993,经济研究,19,2443,False,False
994,经济研究,74,6422,False,False
995,经济研究,34,2720,False,False
996,经济研究,99,3926,True,True
997,经济研究,5,673,False,False
998,经济研究,10,2855,False,False
999,经济研究,31,2690,False,False
1000,经济研究,6,1762,False,False
1001,经济研究,66,4100,False,False
1002,经济研究,58,3646,False,False
1003,经济研究,11,1996,False,False
1004,经济研究,32,2163,False,False
1005,经济研究,54,5182,True,True
1006,经济研究,11,2170,False,False
1007,经济研究,62,2205,False,False
1008,经济研究,61,5007,False,False
1009,经济研究,152,7798,False,False
1010,经济研究,162,13133,False,False
1011,经济研究,12,1855,False,False
1012,经济研究,117,6296,False,False
1013,经济研究,1,693,False,False
1014,经济研究,25,3054,False,False
1015,经济研究,14,1259,False,False
1016,经济研究,63,2903,False,False
1017,经济研究,7,2195,False,False
1018,经济研究,118,8439,True,True
1019,经济研究,46,5002,False,False
1020,经济研究,172,19990,False,False
1021,经济研究,99,8369,False,False
1022,经济研究,104,9121,False,False
1023,经济研究,49,3530,False,False
1024,经济研究,109,5458,False,False
1025,经济研究,4,1163,False,False
1026,经济研究,54,2793,False,False
1027,经济研究,95,7739,False,False
1028,经济研究,64,5562,False,False
1029,经济研究,200,11164,False,False
1030,经济研究,6,675,True,True
1031,经济研究,171,7666,False,False
1032,经济研究,13,1365,False,False
1033,经济研究,16,1800,False,False
1034,经济研究,43,2174,False,False
1035,经济研究,124,4086,False,False
1036,经济研究,17,1901,False,False
1037,经济研究,19,2309,False,False
1038,经济研究,31,1259,True,True
1039,经济研究,58,3226,False,False
1040,经济研究,84,5267,False,False
1041,经济研究,95,8312,False,False
1042,经济研究,27,4247,False,False
1043,经济研究,34,2478,False,False
1044,经济研究,37,2582,False,False
1045,经济研究,47,5933,False,False
1046,经济研究,36,3509,False,False
1047,经济研究,18,1552,False,False
1048,经济研究,51,2571,False,False
1049,经济研究,38,2951,False,False
1050,经济研究,99,2528,False,False
1051,经济研究,14,964,True,True
1052,经济研究,40,1926,False,False
1053,经济研究,141,4477,False,False
1054,经济研究,75,3255,False,False
1055,经济研究,4,514,False,False
1056,经济研究,20,1610,False,False
1058,经济研究,104,2254,False,False
1059,经济研究,31,1550,False,False
1060,经济研究,9,1149,False,False
1061,经济研究,136,4688,False,False
1062,经济研究,78,2141,False,False
1063,经济研究,5,840,True,True
1064,经济研究,62,2679,True,True
1065,经济研究,8,1155,False,False
1066,经济研究,95,3597,False,False
1067,经济研究,62,2726,False,False
1068,经济研究,21,1863,False,False
1069,经济研究,32,2380,False,False
1070,经济研究,4,562,False,False
1071,经济研究,8,621,False,False
1072,经济研究,116,3813,False,False
1074,经济研究,10,674,False,False
1075,经济研究,12,873,False,False
1076,经济研究,20,1404,False,False
1077,经济研究,1,626,False,False
1078,经济研究,21,944,False,False
1079,经济研究,112,6267,True,True
1080,经济研究,51,2146,False,False
1081,经济研究,8,1076,False,False
1082,经济研究,115,2525,False,False
1083,经济研究,134,5030,False,False
1085,经济研究,14,838,True,True
1086,经济研究,89,4613,False,False
1087,经济研究,7,757,False,False
1089,经济研究,12,965,False,False
1090,经济研究,12,3311,False,False
1091,经济研究,15,1628,False,False
1092,经济研究,4,374,True,True
1093,经济研究,2,394,True,True
1094,经济研究,5,821,True,True
1095,经济研究,30,1549,False,False
1096,经济研究,66,2436,False,False
1097,经济研究,60,3695,False,True
1098,经济研究,10,785,True,True
1099,经济研究,64,2064,False,False
1100,经济研究,30,1330,False,False
1101,经济研究,30,2143,False,False
1102,经济研究,64,4635,False,False
1103,经济研究,2,642,False,False
1104,经济研究,36,1755,True,True
1105,经济研究,25,1397,False,False
1106,经济研究,440,12019,False,False
1107,经济研究,20,1981,False,False
1108,经济研究,5,1108,False,False
1109,经济研究,6,789,True,True
1110,经济研究,17,1123,False,False
1111,经济研究,95,2629,False,False
1112,经济研究,53,3665,False,False
1113,经济研究,60,3085,False,False
1114,经济研究,25,1800,False,False
1115,经济研究,32,2118,False,False
1116,经济研究,33,1889,False,False
1117,经济研究,35,1492,False,False
1118,经济研究,12,1118,False,False
1119,经济研究,16,1461,False,False
1120,经济研究,16,1829,False,False
1121,经济研究,27,2036,False,False
1124,经济研究,9,667,False,False
1126,经济研究,155,9250,False,False
1127,经济研究,37,1565,False,False
1128,经济研究,6,577,False,False
1129,经济研究,25,1561,False,False
1130,经济研究,203,5841,False,False
1131,经济研究,12,1417,False,False
1132,经济研究,11,1074,True,True
1133,经济研究,31,1844,False,False
1134,经济研究,69,2012,False,False
1135,经济研究,12,943,False,True
1136,经济研究,5,766,False,False
1137,经济研究,285,9997,False,False
1138,经济研究,1,456,True,True
1139,经济研究,54,2006,False,False
1141,经济研究,54,1957,False,False
1142,经济研究,46,2304,False,False
1143,经济研究,52,4146,False,False
1144,经济研究,10,986,False,False
1145,经济研究,18,1285,False,False
1146,经济研究,6,774,False,False
1147,经济研究,8,472,True,True
1148,经济研究,15,854,False,False
1149,经济研究,21,1610,False,False
1150,经济研究,23,1923,False,False
1152,经济研究,25,1373,False,False
1153,经济研究,42,2856,False,False
1154,经济研究,83,5066,False,False
1155,经济研究,51,6484,False,True
1156,经济研究,3,1317,True,True
1159,经济研究,1,832,True,True
1160,经济研究,9,2556,False,False
1161,经济研究,12,1287,False,False
1162,经济研究,105,5512,False,False
1163,经济研究,9,1680,False,False
1164,经济研究,21,2628,False,False
1165,经济研究,18,3293,False,False
1166,经济研究,16,2004,False,False
1167,经济研究,22,2836,False,False
1168,经济研究,11,1946,False,False
1169,经济研究,9,1029,False,False
1170,经济研究,70,6866,False,False
1171,经济研究,35,1893,False,False
1172,经济研究,125,4312,False,False
1173,经济研究,29,1122,True,True
1174,经济研究,37,1972,False,False
1175,经济研究,18,1967,False,False
1176,经济研究,42,2995,True,True
1177,经济研究,53,4435,False,False
1178,经济研究,35,4048,False,False
1179,经济研究,9,1807,False,False
1180,经济研究,1,874,False,False
1181,经济研究,1,840,False,False
1182,经济研究,52,5303,False,False
1183,经济研究,47,6760,False,False
1184,经济研究,80,10780,False,False
1185,经济研究,8,1965,False,False
1186,经济研究,4,988,False,False
1187,经济研究,19,1734,False,False
1188,经济研究,10,1247,False,False
1189,经济研究,219,9080,False,False
1190,经济研究,45,2841,False,False
1191,经济研究,85,7993,False,True
1192,经济研究,39,7081,False,False
1193,经济研究,95,7217,False,False
1194,经济研究,332,21081,False,False
1195,经济研究,23,1925,False,True
1196,经济研究,4,1327,False,False
1197,经济研究,42,4499,False,False
1198,经济研究,52,6024,False,False
1199,经济研究,99,4559,False,True
1200,经济研究,31,3742,True,True
1201,经济研究,62,5839,False,False
1202,经济研究,68,6472,False,False
1203,经济研究,3,1522,False,False
1204,经济研究,17,2310,False,False
1205,经济研究,41,2903,False,False
1206,经济研究,0,1104,False,False
1207,经济研究,104,8122,False,False
1208,经济研究,17,2117,False,False
1209,经济研究,79,3139,False,False
1210,经济研究,177,7377,False,False
1211,经济研究,16,1584,False,False
1212,经济研究,27,1672,False,False
1213,经济研究,18,4532,False,False
1214,经济研究,11,1423,False,False
1215,经济研究,19,2978,False,False
1216,经济研究,119,5857,False,False
1217,经济研究,54,4523,False,False
1218,经济研究,5,2023,False,False
1219,经济研究,14,1951,False,False
1221,经济研究,20,2420,False,False
1222,经济研究,25,5291,False,False
1223,经济研究,4,1378,False,False
1224,经济研究,117,7153,True,True
1225,经济研究,20,2567,False,False
1226,经济研究,52,4977,False,False
1227,经济研究,27,5551,True,True
1228,经济研究,27,3954,False,False
1229,经济研究,11,2569,False,False
1230,经济研究,34,3577,False,False
1231,经济研究,79,2478,False,False
1232,经济研究,32,2646,False,False
1233,经济研究,55,1704,False,False
1234,经济研究,114,3318,False,False
1235,经济研究,105,8537,False,False
1236,经济研究,21,817,False,False
1237,经济研究,166,9720,False,False
1238,经济研究,47,4099,False,False
1239,经济研究,54,3337,False,False
1240,经济研究,55,5490,True,True
1241,经济研究,11,1711,False,False
1242,经济研究,72,9220,False,False
1243,经济研究,55,6814,False,False
1244,经济研究,43,4891,False,False
1245,经济研究,65,6107,True,True
1246,经济研究,14,2390,False,False
1247,经济研究,3,1494,False,False
1248,经济研究,34,4327,False,False
1249,经济研究,35,3062,False,False
1250,经济研究,40,5826,False,False
1251,经济研究,80,4993,False,False
1252,经济研究,33,3106,False,False
1253,经济研究,19,2787,False,False
1255,经济研究,29,3096,False,False
1256,经济研究,7,2169,False,False
1257,经济研究,0,675,False,False
1258,经济研究,44,4117,False,False
1259,经济研究,171,8717,False,False
1260,经济研究,8,3969,False,False
1261,经济研究,1,745,True,True
1262,经济研究,7,1980,False,False
1263,经济研究,39,4324,False,False
1264,经济研究,7,2076,False,False
1265,经济研究,17,2100,False,False
1266,经济研究,91,7061,False,False
